Time,Susceptible,Infected,Recovered
69.9000,0.560769,0.067242,0.371989
70.0000,0.560370,0.067154,0.372475
70.1000,0.559973,0.067066,0.372961
70.2000,0.559578,0.066977,0.373445
70.3000,0.559184,0.066889,0.373928
70.4000,0.558791,0.066799,0.374410
70.5000,0.558399,0.066710,0.374891
70.6000,0.558009,0.066620,0.375370
70.7000,0.557621,0.066530,0.375849
70.8000,0.557234,0.066440,0.376326
70.9000,0.556848,0.066349,0.376802
71.0000,0.556464,0.066259,0.377277
71.1000,0.556081,0.066168,0.377751
71.2000,0.555700,0.066076,0.378224
71.3000,0.555320,0.065985,0.378696
71.4000,0.554941,0.065893,0.379166
71.5000,0.554564,0.065801,0.379636
71.6000,0.554188,0.065708,0.380104
71.7000,0.553814,0.065616,0.380571
71.8000,0.553441,0.065523,0.381037
71.9000,0.553069,0.065429,0.381501
72.0000,0.552699,0.065336,0.381965
72.1000,0.552330,0.065242,0.382427
72.2000,0.551963,0.065149,0.382889
72.3000,0.551597,0.065054,0.383349
72.4000,0.551232,0.064960,0.383808
72.5000,0.550869,0.064866,0.384265
72.6000,0.550508,0.064771,0.384722
72.7000,0.550147,0.064676,0.385177
72.8000,0.549788,0.064580,0.385631
72.9000,0.549431,0.064485,0.386084
73.0000,0.549075,0.064389,0.386536
73.1000,0.548720,0.064293,0.386987
73.2000,0.548367,0.064197,0.387436
73.3000,0.548015,0.064101,0.387884
73.4000,0.547664,0.064004,0.388331
73.5000,0.547315,0.063908,0.388777
73.6000,0.546967,0.063811,0.389222
73.7000,0.546621,0.063714,0.389666
73.8000,0.546276,0.063616,0.390108
73.9000,0.545932,0.063519,0.390549
74.0000,0.545590,0.063421,0.390989
74.1000,0.545249,0.063323,0.391428
74.2000,0.544910,0.063225,0.391865
74.3000,0.544572,0.063127,0.392301
74.4000,0.544235,0.063029,0.392737
74.5000,0.543900,0.062930,0.393170
74.6000,0.543566,0.062831,0.393603
74.7000,0.543233,0.062732,0.394035
74.8000,0.542902,0.062633,0.394465
74.9000,0.542572,0.062534,0.394894
75.0000,0.542244,0.062434,0.395322
75.1000,0.541917,0.062335,0.395749
75.2000,0.541591,0.062235,0.396174
75.3000,0.541266,0.062135,0.396598
75.4000,0.540943,0.062035,0.397021
75.5000,0.540622,0.061935,0.397443
75.6000,0.540302,0.061835,0.397864
75.7000,0.539983,0.061734,0.398283
75.8000,0.539665,0.061633,0.398701
75.9000,0.539349,0.061533,0.399118
76.0000,0.539034,0.061432,0.399534
76.1000,0.538721,0.061331,0.399949
76.2000,0.538408,0.061229,0.400362
76.3000,0.538098,0.061128,0.400774
76.4000,0.537788,0.061027,0.401185
76.5000,0.537480,0.060925,0.401595
76.6000,0.537173,0.060823,0.402003
76.7000,0.536868,0.060722,0.402410
76.8000,0.536564,0.060620,0.402817
76.9000,0.536261,0.060518,0.403221
77.0000,0.535960,0.060416,0.403625
77.1000,0.535660,0.060313,0.404027
77.2000,0.535361,0.060211,0.404428
77.3000,0.535063,0.060108,0.404828
77.4000,0.534767,0.060006,0.405227
77.5000,0.534473,0.059903,0.405624
77.6000,0.534179,0.059800,0.406021
77.7000,0.533887,0.059698,0.406416
77.8000,0.533596,0.059595,0.406809
77.9000,0.533307,0.059491,0.407202
78.0000,0.533018,0.059388,0.407593
78.1000,0.532732,0.059285,0.407983
78.2000,0.532446,0.059182,0.408372
78.3000,0.532162,0.059078,0.408760
78.4000,0.531879,0.058975,0.409146
78.5000,0.531597,0.058871,0.409531
78.6000,0.531317,0.058768,0.409915
78.7000,0.531038,0.058664,0.410298
78.8000,0.530760,0.058560,0.410679
78.9000,0.530484,0.058456,0.411060
79.0000,0.530209,0.058353,0.411439
79.1000,0.529935,0.058249,0.411817
79.2000,0.529662,0.058145,0.412193
79.3000,0.529391,0.058040,0.412569
79.4000,0.529121,0.057936,0.412943
79.5000,0.528852,0.057832,0.413316
79.6000,0.528585,0.057728,0.413687
79.7000,0.528319,0.057624,0.414058
79.8000,0.528054,0.057519,0.414427
79.9000,0.527790,0.057415,0.414795
80.0000,0.527528,0.057310,0.415162
80.1000,0.527267,0.057206,0.415527
80.2000,0.527007,0.057101,0.415891
80.3000,0.526749,0.056997,0.416254
80.4000,0.526492,0.056892,0.416616
80.5000,0.526236,0.056787,0.416977
80.6000,0.525981,0.056683,0.417336
80.7000,0.525728,0.056578,0.417694
80.8000,0.525475,0.056473,0.418051
80.9000,0.525224,0.056369,0.418407
81.0000,0.524975,0.056264,0.418762
81.1000,0.524726,0.056159,0.419115
81.2000,0.524479,0.056054,0.419467
81.3000,0.524233,0.055949,0.419818
81.4000,0.523988,0.055844,0.420167
81.5000,0.523745,0.055739,0.420516
81.6000,0.523503,0.055635,0.420863
81.7000,0.523262,0.055530,0.421209
81.8000,0.523022,0.055425,0.421553
81.9000,0.522783,0.055320,0.421897
82.0000,0.522546,0.055215,0.422239
82.1000,0.522310,0.055110,0.422580
82.2000,0.522075,0.055005,0.422920
82.3000,0.521841,0.054900,0.423258
82.4000,0.521609,0.054795,0.423596
82.5000,0.521378,0.054690,0.423932
82.6000,0.521148,0.054585,0.424267
82.7000,0.520919,0.054480,0.424601
82.8000,0.520691,0.054375,0.424933
82.9000,0.520465,0.054271,0.425264
83.0000,0.520240,0.054166,0.425595
83.1000,0.520016,0.054061,0.425923
83.2000,0.519793,0.053956,0.426251
83.3000,0.519571,0.053851,0.426577
83.4000,0.519351,0.053746,0.426903
83.5000,0.519132,0.053641,0.427227
83.6000,0.518914,0.053537,0.427550
83.7000,0.518697,0.053432,0.427871
83.8000,0.518481,0.053327,0.428191
83.9000,0.518267,0.053222,0.428511
84.0000,0.518054,0.053118,0.428829
84.1000,0.517842,0.053013,0.429145
84.2000,0.517631,0.052908,0.429461
84.3000,0.517421,0.052804,0.429775
84.4000,0.517212,0.052699,0.430088
84.5000,0.517005,0.052595,0.430400
84.6000,0.516799,0.052490,0.430711
84.7000,0.516593,0.052386,0.431021
84.8000,0.516389,0.052281,0.431329
84.9000,0.516187,0.052177,0.431636
85.0000,0.515985,0.052073,0.431942
85.1000,0.515785,0.051969,0.432247
85.2000,0.515585,0.051864,0.432550
85.3000,0.515387,0.051760,0.432853
85.4000,0.515190,0.051656,0.433154
85.5000,0.514994,0.051552,0.433454
85.6000,0.514799,0.051448,0.433753
85.7000,0.514606,0.051344,0.434050
85.8000,0.514413,0.051240,0.434347
85.9000,0.514222,0.051136,0.434642
86.0000,0.514031,0.051033,0.434936
86.1000,0.513842,0.050929,0.435229
86.2000,0.513654,0.050825,0.435521
86.3000,0.513467,0.050722,0.435811
86.4000,0.513282,0.050618,0.436100
86.5000,0.513097,0.050515,0.436389
86.6000,0.512913,0.050411,0.436675
86.7000,0.512731,0.050308,0.436961
86.8000,0.512550,0.050205,0.437246
86.9000,0.512369,0.050101,0.437529
87.0000,0.512190,0.049998,0.437812
87.1000,0.512012,0.049895,0.438093
87.2000,0.511835,0.049792,0.438373
87.3000,0.511659,0.049689,0.438651
87.4000,0.511485,0.049586,0.438929
87.5000,0.511311,0.049484,0.439205
87.6000,0.511138,0.049381,0.439480
87.7000,0.510967,0.049278,0.439755
87.8000,0.510797,0.049176,0.440027
87.9000,0.510627,0.049074,0.440299
88.0000,0.510459,0.048971,0.440570
88.1000,0.510292,0.048869,0.440839
88.2000,0.510126,0.048767,0.441107
88.3000,0.509961,0.048665,0.441375
88.4000,0.509797,0.048563,0.441641
88.5000,0.509634,0.048461,0.441905
88.6000,0.509472,0.048359,0.442169
88.7000,0.509311,0.048257,0.442432
88.8000,0.509151,0.048156,0.442693
88.9000,0.508993,0.048054,0.442953
89.0000,0.508835,0.047953,0.443212
89.1000,0.508678,0.047851,0.443470
89.2000,0.508523,0.047750,0.443727
89.3000,0.508368,0.047649,0.443982
89.4000,0.508215,0.047548,0.444237
89.5000,0.508062,0.047447,0.444490
89.6000,0.507911,0.047346,0.444743
89.7000,0.507761,0.047246,0.444994
89.8000,0.507611,0.047145,0.445244
89.9000,0.507463,0.047044,0.445492
90.0000,0.507316,0.046944,0.445740
90.1000,0.507170,0.046844,0.445987
90.2000,0.507024,0.046744,0.446232
90.3000,0.506880,0.046643,0.446476
90.4000,0.506737,0.046544,0.446720
90.5000,0.506595,0.046444,0.446962
90.6000,0.506453,0.046344,0.447203
90.7000,0.506313,0.046244,0.447443
90.8000,0.506174,0.046145,0.447681
90.9000,0.506036,0.046045,0.447919
91.0000,0.505899,0.045946,0.448155
91.1000,0.505762,0.045847,0.448391
91.2000,0.505627,0.045748,0.448625
91.3000,0.505493,0.045649,0.448858
91.4000,0.505360,0.045550,0.449090
91.5000,0.505227,0.045451,0.449321
91.6000,0.505096,0.045353,0.449551
91.7000,0.504966,0.045254,0.449780
91.8000,0.504837,0.045156,0.450007
91.9000,0.504708,0.045058,0.450234
92.0000,0.504581,0.044960,0.450459
92.1000,0.504454,0.044862,0.450684
92.2000,0.504329,0.044764,0.450907
92.3000,0.504205,0.044666,0.451129
92.4000,0.504081,0.044569,0.451350
92.5000,0.503959,0.044471,0.451570
92.6000,0.503837,0.044374,0.451789
92.7000,0.503716,0.044277,0.452007
92.8000,0.503597,0.044179,0.452224
92.9000,0.503478,0.044083,0.452440
93.0000,0.503360,0.043986,0.452654
93.1000,0.503243,0.043889,0.452868
93.2000,0.503127,0.043792,0.453080
93.3000,0.503012,0.043696,0.453292
93.4000,0.502898,0.043600,0.453502
93.5000,0.502785,0.043504,0.453711
93.6000,0.502673,0.043408,0.453919
93.7000,0.502562,0.043312,0.454126
93.8000,0.502451,0.043216,0.454333
93.9000,0.502342,0.043120,0.454538
94.0000,0.502234,0.043025,0.454741
94.1000,0.502126,0.042930,0.454944
94.2000,0.502019,0.042835,0.455146
94.3000,0.501914,0.042739,0.455347
94.4000,0.501809,0.042645,0.455547
94.5000,0.501705,0.042550,0.455745
94.6000,0.501602,0.042455,0.455943
94.7000,0.501500,0.042361,0.456140
94.8000,0.501399,0.042266,0.456335
94.9000,0.501298,0.042172,0.456530
95.0000,0.501199,0.042078,0.456723
95.1000,0.501100,0.041984,0.456915
95.2000,0.501003,0.041891,0.457107
95.3000,0.500906,0.041797,0.457297
95.4000,0.500810,0.041703,0.457486
95.5000,0.500715,0.041610,0.457675
95.6000,0.500621,0.041517,0.457862
95.7000,0.500528,0.041424,0.458048
95.8000,0.500435,0.041331,0.458234
95.9000,0.500344,0.041238,0.458418
96.0000,0.500253,0.041146,0.458601
96.1000,0.500164,0.041053,0.458783
96.2000,0.500075,0.040961,0.458964
96.3000,0.499987,0.040869,0.459144
96.4000,0.499899,0.040777,0.459323
96.5000,0.499813,0.040685,0.459502
96.6000,0.499728,0.040594,0.459679
96.7000,0.499643,0.040502,0.459855
96.8000,0.499559,0.040411,0.460030
96.9000,0.499477,0.040320,0.460204
97.0000,0.499394,0.040229,0.460377
97.1000,0.499313,0.040138,0.460549
97.2000,0.499233,0.040047,0.460720
97.3000,0.499153,0.039956,0.460890
97.4000,0.499075,0.039866,0.461059
97.5000,0.498997,0.039776,0.461228
97.6000,0.498920,0.039686,0.461395
97.7000,0.498844,0.039596,0.461561
97.8000,0.498768,0.039506,0.461726
97.9000,0.498694,0.039416,0.461890
98.0000,0.498620,0.039327,0.462053
98.1000,0.498547,0.039237,0.462216
98.2000,0.498475,0.039148,0.462377
98.3000,0.498404,0.039059,0.462537
98.4000,0.498333,0.038970,0.462697
98.5000,0.498263,0.038882,0.462855
98.6000,0.498195,0.038793,0.463012
98.7000,0.498127,0.038705,0.463169
98.8000,0.498059,0.038616,0.463324
98.9000,0.497993,0.038528,0.463479
99.0000,0.497927,0.038441,0.463632
99.1000,0.497862,0.038353,0.463785
99.2000,0.497798,0.038265,0.463936
99.3000,0.497735,0.038178,0.464087
99.4000,0.497672,0.038091,0.464237
99.5000,0.497611,0.038004,0.464386
99.6000,0.497550,0.037917,0.464534
99.7000,0.497490,0.037830,0.464680
99.8000,0.497430,0.037743,0.464826
99.9000,0.497372,0.037657,0.464971
100.0000,0.497314,0.037571,0.465115
100.1000,0.497257,0.037484,0.465259
100.2000,0.497201,0.037399,0.465401
100.3000,0.497145,0.037313,0.465542
100.4000,0.497090,0.037227,0.465682
100.5000,0.497036,0.037142,0.465822
100.6000,0.496983,0.037056,0.465960
100.7000,0.496931,0.036971,0.466098
100.8000,0.496879,0.036886,0.466235
100.9000,0.496828,0.036802,0.466370
101.0000,0.496778,0.036717,0.466505
101.1000,0.496728,0.036633,0.466639
101.2000,0.496680,0.036548,0.466772
101.3000,0.496632,0.036464,0.466904
101.4000,0.496584,0.036380,0.467035
101.5000,0.496538,0.036296,0.467166
101.6000,0.496492,0.036213,0.467295
101.7000,0.496447,0.036129,0.467424
101.8000,0.496403,0.036046,0.467551
101.9000,0.496359,0.035963,0.467678
102.0000,0.496316,0.035880,0.467804
102.1000,0.496274,0.035797,0.467929
102.2000,0.496233,0.035715,0.468053
102.3000,0.496192,0.035632,0.468176
102.4000,0.496152,0.035550,0.468298
102.5000,0.496113,0.035468,0.468419
102.6000,0.496074,0.035386,0.468540
102.7000,0.496037,0.035304,0.468659
102.8000,0.495999,0.035223,0.468778
102.9000,0.495963,0.035141,0.468896
103.0000,0.495927,0.035060,0.469013
103.1000,0.495892,0.034979,0.469129
103.2000,0.495858,0.034898,0.469244
103.3000,0.495824,0.034817,0.469359
103.4000,0.495792,0.034736,0.469472
103.5000,0.495759,0.034656,0.469585
103.6000,0.495728,0.034576,0.469696
103.7000,0.495697,0.034496,0.469807
103.8000,0.495667,0.034416,0.469917
103.9000,0.495637,0.034336,0.470027
104.0000,0.495609,0.034256,0.470135
104.1000,0.495581,0.034177,0.470242
104.2000,0.495553,0.034098,0.470349
104.3000,0.495526,0.034019,0.470455
104.4000,0.495500,0.033940,0.470560
104.5000,0.495475,0.033861,0.470664
104.6000,0.495450,0.033783,0.470767
104.7000,0.495426,0.033704,0.470870
104.8000,0.495403,0.033626,0.470971
104.9000,0.495380,0.033548,0.471072
105.0000,0.495358,0.033470,0.471172
105.1000,0.495337,0.033392,0.471271
105.2000,0.495316,0.033315,0.471369
105.3000,0.495296,0.033237,0.471467
105.4000,0.495276,0.033160,0.471563
105.5000,0.495258,0.033083,0.471659
105.6000,0.495239,0.033006,0.471754
105.7000,0.495222,0.032930,0.471848
105.8000,0.495205,0.032853,0.471942
105.9000,0.495189,0.032777,0.472034
106.0000,0.495173,0.032700,0.472126
106.1000,0.495158,0.032624,0.472217
106.2000,0.495144,0.032549,0.472307
106.3000,0.495131,0.032473,0.472397
106.4000,0.495118,0.032397,0.472485
106.5000,0.495105,0.032322,0.472573
106.6000,0.495093,0.032247,0.472660
106.7000,0.495082,0.032172,0.472746
106.8000,0.495072,0.032097,0.472831
106.9000,0.495062,0.032022,0.472916
107.0000,0.495053,0.031948,0.473000
107.1000,0.495044,0.031873,0.473083
107.2000,0.495036,0.031799,0.473165
107.3000,0.495029,0.031725,0.473246
107.4000,0.495022,0.031651,0.473327
107.5000,0.495016,0.031578,0.473407
107.6000,0.495010,0.031504,0.473486
107.7000,0.495005,0.031431,0.473564
107.8000,0.495001,0.031358,0.473642
107.9000,0.494997,0.031285,0.473718
108.0000,0.494994,0.031212,0.473794
108.1000,0.494991,0.031139,0.473870
108.2000,0.494989,0.031067,0.473944
108.3000,0.494988,0.030995,0.474018
108.4000,0.494987,0.030922,0.474091
108.5000,0.494987,0.030850,0.474163
108.6000,0.494987,0.030779,0.474234
108.7000,0.494988,0.030707,0.474305
108.8000,0.494990,0.030636,0.474375
108.9000,0.494992,0.030564,0.474444
109.0000,0.494994,0.030493,0.474512
109.1000,0.494998,0.030422,0.474580
109.2000,0.495002,0.030351,0.474647
109.3000,0.495006,0.030281,0.474713
109.4000,0.495011,0.030210,0.474779
109.5000,0.495017,0.030140,0.474843
109.6000,0.495023,0.030070,0.474907
109.7000,0.495030,0.030000,0.474971
109.8000,0.495037,0.029930,0.475033
109.9000,0.495045,0.029860,0.475095
110.0000,0.495053,0.029791,0.475156
110.1000,0.495062,0.029722,0.475216
110.2000,0.495072,0.029652,0.475276
110.3000,0.495082,0.029583,0.475335
110.4000,0.495093,0.029515,0.475393
110.5000,0.495104,0.029446,0.475450
110.6000,0.495115,0.029377,0.475507
110.7000,0.495128,0.029309,0.475563
110.8000,0.495141,0.029241,0.475618
110.9000,0.495154,0.029173,0.475673
111.0000,0.495168,0.029105,0.475727
111.1000,0.495182,0.029037,0.475780
111.2000,0.495197,0.028970,0.475833
111.3000,0.495213,0.028903,0.475884
111.4000,0.495229,0.028835,0.475935
111.5000,0.495246,0.028768,0.475986
111.6000,0.495263,0.028702,0.476036
111.7000,0.495281,0.028635,0.476085
111.8000,0.495299,0.028568,0.476133
111.9000,0.495318,0.028502,0.476180
112.0000,0.495337,0.028436,0.476227
112.1000,0.495357,0.028370,0.476274
112.2000,0.495377,0.028304,0.476319
112.3000,0.495398,0.028238,0.476364
112.4000,0.495419,0.028173,0.476408
112.5000,0.495441,0.028107,0.476452
112.6000,0.495463,0.028042,0.476495
112.7000,0.495486,0.027977,0.476537
112.8000,0.495510,0.027912,0.476578
112.9000,0.495534,0.027847,0.476619
113.0000,0.495558,0.027783,0.476659
113.1000,0.495583,0.027718,0.476699
113.2000,0.495608,0.027654,0.476738
113.3000,0.495634,0.027590,0.476776
113.4000,0.495661,0.027526,0.476813
113.5000,0.495688,0.027462,0.476850
113.6000,0.495715,0.027399,0.476886
113.7000,0.495743,0.027335,0.476922
113.8000,0.495771,0.027272,0.476957
113.9000,0.495800,0.027209,0.476991
114.0000,0.495830,0.027146,0.477025
114.1000,0.495860,0.027083,0.477058
114.2000,0.495890,0.027020,0.477090
114.3000,0.495921,0.026958,0.477122
114.4000,0.495952,0.026895,0.477153
114.5000,0.495984,0.026833,0.477183
114.6000,0.496016,0.026771,0.477213
114.7000,0.496049,0.026709,0.477242
114.8000,0.496082,0.026647,0.477270
114.9000,0.496116,0.026586,0.477298
115.0000,0.496150,0.026524,0.477325
115.1000,0.496185,0.026463,0.477352
115.2000,0.496220,0.026402,0.477378
115.3000,0.496256,0.026341,0.477403
115.4000,0.496292,0.026280,0.477428
115.5000,0.496328,0.026220,0.477452
115.6000,0.496365,0.026159,0.477475
115.7000,0.496403,0.026099,0.477498
115.8000,0.496441,0.026039,0.477521
115.9000,0.496479,0.025979,0.477542
116.0000,0.496518,0.025919,0.477563
116.1000,0.496557,0.025859,0.477584
116.2000,0.496597,0.025800,0.477603
116.3000,0.496637,0.025740,0.477623
116.4000,0.496678,0.025681,0.477641
116.5000,0.496719,0.025622,0.477659
116.6000,0.496761,0.025563,0.477677
116.7000,0.496803,0.025504,0.477693
116.8000,0.496845,0.025445,0.477710
116.9000,0.496888,0.025387,0.477725
117.0000,0.496931,0.025328,0.477740
117.1000,0.496975,0.025270,0.477755
117.2000,0.497019,0.025212,0.477768
117.3000,0.497064,0.025154,0.477782
117.4000,0.497109,0.025097,0.477794
117.5000,0.497155,0.025039,0.477806
117.6000,0.497201,0.024982,0.477818
117.7000,0.497247,0.024924,0.477829
117.8000,0.497294,0.024867,0.477839
117.9000,0.497341,0.024810,0.477849
118.0000,0.497389,0.024753,0.477858
118.1000,0.497437,0.024697,0.477867
118.2000,0.497485,0.024640,0.477875
118.3000,0.497534,0.024584,0.477882
118.4000,0.497584,0.024527,0.477889
118.5000,0.497633,0.024471,0.477895
118.6000,0.497684,0.024415,0.477901
118.7000,0.497734,0.024360,0.477906
118.8000,0.497785,0.024304,0.477911
118.9000,0.497837,0.024248,0.477915
119.0000,0.497888,0.024193,0.477919
119.1000,0.497941,0.024138,0.477921
119.2000,0.497993,0.024083,0.477924
119.3000,0.498046,0.024028,0.477926
119.4000,0.498100,0.023973,0.477927
119.5000,0.498154,0.023918,0.477928
119.6000,0.498208,0.023864,0.477928
119.7000,0.498263,0.023809,0.477928
119.8000,0.498318,0.023755,0.477927
119.9000,0.498373,0.023701,0.477925
120.0000,0.498429,0.023647,0.477924
120.1000,0.498486,0.023593,0.477921
120.2000,0.498542,0.023540,0.477918
120.3000,0.498599,0.023486,0.477914
120.4000,0.498657,0.023433,0.477910
120.5000,0.498715,0.023380,0.477906
120.6000,0.498773,0.023327,0.477901
120.7000,0.498831,0.023274,0.477895
120.8000,0.498890,0.023221,0.477889
120.9000,0.498950,0.023168,0.477882
121.0000,0.499010,0.023116,0.477875
121.1000,0.499070,0.023063,0.477867
121.2000,0.499130,0.023011,0.477859
121.3000,0.499191,0.022959,0.477850
121.4000,0.499252,0.022907,0.477840
121.5000,0.499314,0.022855,0.477831
121.6000,0.499376,0.022804,0.477820
121.7000,0.499438,0.022752,0.477809
121.8000,0.499501,0.022701,0.477798
121.9000,0.499564,0.022650,0.477786
122.0000,0.499628,0.022598,0.477774
122.1000,0.499692,0.022547,0.477761
122.2000,0.499756,0.022497,0.477747
122.3000,0.499821,0.022446,0.477733
122.4000,0.499886,0.022395,0.477719
122.5000,0.499951,0.022345,0.477704
122.6000,0.500017,0.022295,0.477689
122.7000,0.500083,0.022244,0.477673
122.8000,0.500149,0.022194,0.477656
122.9000,0.500216,0.022145,0.477640
123.0000,0.500283,0.022095,0.477622
123.1000,0.500350,0.022045,0.477604
123.2000,0.500418,0.021996,0.477586
123.3000,0.500486,0.021946,0.477567
123.4000,0.500555,0.021897,0.477548
123.5000,0.500624,0.021848,0.477528
123.6000,0.500693,0.021799,0.477508
123.7000,0.500763,0.021750,0.477487
123.8000,0.500833,0.021702,0.477466
123.9000,0.500903,0.021653,0.477444
124.0000,0.500973,0.021605,0.477422
124.1000,0.501044,0.021556,0.477399
124.2000,0.501116,0.021508,0.477376
124.3000,0.501187,0.021460,0.477352
124.4000,0.501259,0.021412,0.477328
124.5000,0.501332,0.021365,0.477304
124.6000,0.501404,0.021317,0.477279
124.7000,0.501477,0.021269,0.477253
124.8000,0.501551,0.021222,0.477227
124.9000,0.501624,0.021175,0.477201
125.0000,0.501698,0.021128,0.477174
125.1000,0.501772,0.021081,0.477147
125.2000,0.501847,0.021034,0.477119
125.3000,0.501922,0.020987,0.477091
125.4000,0.501997,0.020941,0.477062
125.5000,0.502073,0.020894,0.477033
125.6000,0.502149,0.020848,0.477004
125.7000,0.502225,0.020802,0.476973
125.8000,0.502302,0.020755,0.476943
125.9000,0.502378,0.020709,0.476912
126.0000,0.502456,0.020664,0.476881
126.1000,0.502533,0.020618,0.476849
126.2000,0.502611,0.020572,0.476817
126.3000,0.502689,0.020527,0.476784
126.4000,0.502768,0.020482,0.476751
126.5000,0.502846,0.020436,0.476717
126.6000,0.502925,0.020391,0.476683
126.7000,0.503005,0.020346,0.476649
126.8000,0.503084,0.020302,0.476614
126.9000,0.503164,0.020257,0.476579
127.0000,0.503245,0.020212,0.476543
127.1000,0.503325,0.020168,0.476507
127.2000,0.503406,0.020123,0.476470
127.3000,0.503488,0.020079,0.476433
127.4000,0.503569,0.020035,0.476396
127.5000,0.503651,0.019991,0.476358
127.6000,0.503733,0.019947,0.476320
127.7000,0.503815,0.019904,0.476281
127.8000,0.503898,0.019860,0.476242
127.9000,0.503981,0.019816,0.476202
128.0000,0.504064,0.019773,0.476163
128.1000,0.504148,0.019730,0.476122
128.2000,0.504232,0.019687,0.476081
128.3000,0.504316,0.019644,0.476040
128.4000,0.504401,0.019601,0.475999
128.5000,0.504485,0.019558,0.475957
128.6000,0.504570,0.019515,0.475914
128.7000,0.504656,0.019473,0.475871
128.8000,0.504741,0.019431,0.475828
128.9000,0.504827,0.019388,0.475785
129.0000,0.504913,0.019346,0.475741
129.1000,0.505000,0.019304,0.475696
129.2000,0.505087,0.019262,0.475651
129.3000,0.505174,0.019220,0.475606
129.4000,0.505261,0.019179,0.475561
129.5000,0.505348,0.019137,0.475515
